source_file,question_number,question_type,category,format,question_text,choices,answer,predicted_concept,confidence
rounds/round164.txt,19,TOSSUP,CHEMISTRY,Multiple Choice,A reaction is carried out in a constant pressure calorimeter. Appropriate measurements are taken and the energy for the change is calculated. The quantity of heat exchanged under these conditions leads to the calculation of which of the following state functions?,W) ∆q [delta Q] | X) ∆E | Y) ∆H | Z) ∆T,Y) ∆H,thermodynamics,0.5177087783813477
rounds/round164.txt,19,BONUS,CHEMISTRY,Short Answer,"Identify the number of pi bonds, respectively, in the following: 1) formaldehyde [for-MAL -duh-hyd] , 2) sulfate ion, 3) acetylene [uh-SET -l-een] .",,"1) ONE, 2) TWO, 3) TWO",organic_chemistry,0.4962467849254608
rounds/round164.txt,20,TOSSUP,ENERGY,Multiple Choice,Which of the following materials is a common catalyst in commercial polymer electrolyte membrane fuel cells?,W) Platinum | X) Carbon | Y) Copper | Z) Silver,W) PLATINUM,organic_chemistry,0.49955594539642334
rounds/round164.txt,20,BONUS,ENERGY,Short Answer,"In September 2011, an experiment at CERN appeared to show neutrinos traveling at a speed faster than light. In March of 2012, these results were disproved. However, if the experiment had been accurate, it would hav e violated what physical principle?",,LORENTZ INVARIANCE,modern_physics,0.38471412658691406
rounds/round164.txt,21,TOSSUP,CHEMISTRY,Multiple Choice,"Assuming a temperature where the net magnetic moment is nonzero, which of the following types of magnetism will have the weakest external field?",W) Antiferromagnetism | X) Ferromagnetism | Y) Paramagnetism | Z) Diamagnetism,W) ANTIFERROMAGNETISM,thermodynamics_physics,0.3337862491607666
rounds/round164.txt,21,BONUS,CHEMISTRY,Short Answer,"Given the molar mass of silver a s 107.87 grams per mole, how many moles of silver are contained in 1.806 x 1024 atoms?",,3,stoichiometry,0.5256348848342896
rounds/round164.txt,22,TOSSUP,BIOLOGY,Multiple Choice,Which of the following is NOT an example of a human disease caused by a recessive allele that fails to produce a viable cellular protein?,W) Turner’s syndrome | X) Tay -sachs  [tay-SAKS] | Y) Cystic fibrosis | Z) Phenylketonuria [fen-l-kee-toh -NOOR -ee-uh],W) TURNER’S SYNDROME,genetics,0.5042963027954102
rounds/round164.txt,22,BONUS,BIOLOGY,Short Answer,What are two specific types of glycocalyx [gly -koh-KAY -liks] in bacteria?,,"CAPSULE, SLIME LAYER",ecology,0.41259676218032837
rounds/round164.txt,23,TOSSUP,MATH,Short Answer,"If a family has four children, what is the probability of having exactly 3 girls?",,¼ (ACCEPT: 0.25 OR 25%),genetics,0.2840825915336609
rounds/round164.txt,23,BONUS,MATH,Short Answer,"Let a = 0.845454545… be an infinite repeating decimal with the digits 4 and 5 repeating. If a is written as a fraction in lowest terms, by how much does the denominator exceed the numerator?",,17,stoichiometry,0.34717613458633423
rounds/round164.txt,24,TOSSUP,EARTH AND SPACE,Short Answer,What is the term for radiation emitted by an electron undergoing relativistic helical motion around a magnetic field?,,SYNCHROTRON,modern_physics,0.37673407793045044
rounds/round164.txt,24,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following statements is NOT true regarding NOAA and NASA’s prediction for the next solar cycle?,W) The peak is expected in May 2013 | X) The peak will have a higher than average number of sunspots | Y) The peak will lead to magnetic storms around Earth’s poles | Z) The peak will be associ ated with increases in solar radio emissions,X) THE PEAK WILL HAVE A HIGHER THAN AVERAGE NUMBER OF SUNSPOTS,astronomy,0.27881038188934326
rounds/round164.txt,25,TOSSUP,PHYSICS,Multiple Choice,"As an object falls to the Earth with air resistance present, what happens to t he acceleration of the object?",W) It remains a constant 9.8 meters per second squared | X) It increases from 0 to 9.8 meters per second squared | Y) It remains at a constant 0 meters per second squared | Z) It decreases from 9.8 to 0 meters per second squared,Z) IT DEC REASES FROM 9.8 TO 0 METERS PER SECOND SQUARED,mechanics,0.5559632182121277
rounds/round164.txt,25,BONUS,PHYSICS,Short Answer,"Rounded to the nearest thousand, how many joules of work are done in pulling a wagon with a force of 2000 newtons over a horizontal surface of 10 meters, with a chain that makes a 45º angle with the surface?",,"14,000",rotational_motion,0.44810613989830017
rounds/round165.txt,1,TOSSUP,MATH,Short Answer,Let 𝑦=𝑒𝑥2[e to the power of x squared] . Find dy/dx.,,2𝑥𝑒𝑥2,calculus,0.32944732904434204
rounds/round165.txt,1,BONUS,MATH,Short Answer,How many distinct permutations can be made from the letters in the word INFINITY ?,,3360,statistics_probability,0.2612205743789673
rounds/round165.txt,2,TOSSUP,CHEMISTRY,Multiple Choice,What is the local VSEPR geometry of a fully substituted carbonyl carbon?,W) Tetrahedral | X) Trigonal pyramidal | Y) Trigonal planar | Z) T-shaped,Y) TRIGONAL PLANAR,organic_chemistry,0.36811453104019165
rounds/round165.txt,2,BONUS,CHEMISTRY,Multiple Choice,Which of the following analytical tools can provide information about the crystalline structure of unknown materials?,W) X -ray diffraction | X) X-ray photoelectron spectroscopy | Y) High p ressure liquid chromatography | Z) Dynamic l ight scattering,W) X-RAY DIFFRACTION,geology,0.4413589835166931
rounds/round165.txt,3,TOSSUP,PHYSICS,Short Answer,"A ball is dropped from rest at a height of 60 meters above the ground. If the potential energy is zero at the ground, then at what height in meters is the potential energy 60% of its initial potential energy?",,36,thermodynamics_physics,0.3932332992553711
rounds/round165.txt,3,BONUS,PHYSICS,Short Answer,"What is the minimum current in amperes a circuit breaker fuse must be able to handle in order to run a 1450 watt refrigerator hooked up to a 110 volt kitchen circuit, assuming fuses are only available in whole number increments?",,14,electromagnetism,0.3375686705112457
rounds/round165.txt,4,TOSSUP,EARTH AND SPACE,Multiple Choice,"During an El Ni ño event, the thermocline [THUR-muh- klyn] in the eastern equatorial Pacific is which of the following, compared to normal?",W) Thicker | X) Thinner | Y) The same | Z) Either thicker or thinner depending on the salinity,W) THICKER,oceanography,0.35932111740112305
rounds/round165.txt,4,BONUS,EARTH AND SPACE,Multiple Choice,"Which of the following scenarios made navigation difficult for early sailors and, according to legend, caused them to sacrifice their horses?",W) Sailing from east to west between a subtropical high and subpolar low | X) Sailing adjacent to the intertropical convergence zone | Y) Sailing through the middle of a subtropical high | Z) Sailing from west to east at 23.5 ° latitude,Y) SAILING THROUGH THE MIDDLE OF A SUBTROPI CAL HIGH,oceanography,0.17587842047214508
rounds/round165.txt,5,TOSSUP,BIOLOGY,Short Answer,"What wasteful process occurs when rubisco acts as an oxygenase [OK-si-juh- nays] instead of a carboxylase [kahr -BOK -suh-layz] during the Calvin c ycle, decreasing the efficiency of photosynthesis and producing carbon dioxide?",,PHOTORESPIRATION,biochemistry,0.4989849627017975
rounds/round165.txt,5,BONUS,BIOLOGY,Multiple Choice,"In contrast to the lysogenic [ly -suh-JEN -ik] cycle of a bacteriophage [bak-TEER -ee-uh-fayj] , the lytic cycle does which of the following?",W) Integrates phage DNA into the host chromosome | X) Involves the dissolution of host cells to release new phages | Y) Features prophages that can be excised from the host chromosome | Z) Copies phage DNA when the cell divides,X) INVOLVES THE DISSOLU TION OF HOST CELLS T O RELEASE NEW PHAGES,biochemistry,0.32666638493537903
rounds/round165.txt,6,TOSSUP,ENERGY,Multiple Choice,The Marcellus shale gas formation is located in which of the following states?,W) Pennsylvania | X) Texas | Y) Oklahoma Z) Wyoming,W) PENNSYLVANIA,geology,0.3791625499725342
rounds/round165.txt,6,BONUS,ENERGY,Multiple Choice,Compounds of bismuth telluride are used in which of the following types of devices?,W) Photovoltaic devices | X) Computer chips | Y) Energy control devices | Z) Thermoelectric devices,Z) THERMOE LECTRIC DEVICES,organic_chemistry,0.3966856896877289
rounds/round165.txt,7,TOSSUP,MATH,Short Answer,Solve for x : ln(x + 1) - 1 = 0 [the natural log of open parenthesis x plus 1 close parenthesis minus 1 equals 0] .,,e - 1,algebra,0.3858134150505066
rounds/round165.txt,7,BONUS,MATH,Short Answer,"Assuming y 2 + 3x2y = 7x2 – 5 implicitly defines y as a function of x , find dy/dx at the point (3, 2) .",,6/31,calculus,0.3438798785209656
rounds/round165.txt,8,TOSSUP,CHEMISTRY,Multiple Choice,What are the products of the complete combustion of cyclohexane [sy-kluh-HEK-sayn] ?,"W) Carbon monoxide, carbon trioxide and water | X) Carbon dioxide and water | Y) Carbon monoxide and water | Z) A variety of small hydrocarbons",X) CARBON DIOXIDE AND W ATER,organic_chemistry,0.5279926061630249
rounds/round165.txt,8,BONUS,CHEMISTRY,Multiple Choice,Which of the following ionization techniques will produce the maximum amount of fragmentation?,W) Chemical ionization | X) Fast atom bombardment | Y) Plasma desorption | Z) Electron impact,Z) ELECTRON IMPACT,acids_bases,0.4524707794189453
rounds/round165.txt,9,TOSSUP,PHYSICS,Short Answer,What is the efficiency of a Carnot heat engine in which 500 joules of heat enters from the hot reservoir and 300 joules exits into the cold reservoir?,,40%,thermodynamics_physics,0.5348677635192871
rounds/round165.txt,9,BONUS,PHYSICS,Short Answer,"A typical incandescent light bulb wastes 90% of its power as heat. Ignoring the contribution of the walls and any furniture, if you left a 100 watt incandescent bulb on in a 5 by 5 by 5 meter room for 100,000 seconds, how much would the temperature of the air in the room increase, in degrees Celsius? Assume, for simplicity, that the room is a closed thermodynamic system, the heat capacity of air is 1 joule per gram per degree, and the mass density of air in the room is 1.2 kilograms per cubic meter.",,60,thermodynamics_physics,0.4231010675430298
rounds/round165.txt,10,TOSSUP,EARTH AND SPACE,Short Answer,Which class of supernova exhibits strong silicon lines but no hydrogen or helium lines?,,TYPE IA,atomic_structure,0.35234490036964417
rounds/round165.txt,10,BONUS,EARTH AND SPACE,Multiple Choice,How does the Sound Fixing and Ranging (SOFAR ) channel support our study of climate change? temperature change that can be compared with current data this region is impacted by temperature,W) The deep SOFAR channel is populated with organisms extremely sensitive to ocean | X) World War II submarines gathered rich and extensive data sets about the SOFAR channel | Y) Video monitoring of m arine mammal mating behavior is useful because mating behavior in | Z) Speed of sound is temperature-dependent in the SOFAR channel,Z) SPEED OF SOUND IS TEMPERATURE -DEPENDENT IN THE SOF AR,waves,0.257815420627594
rounds/round165.txt,11,TOSSUP,BIOLOGY,Multiple Choice,Which of the following organisms stores major food reserves as laminarin and oil instead of starch?,W) Green algae | X) Brown algae | Y) Red algae | Z) Flowering plants,X) BROWN ALGAE,ecology,0.5628721714019775
rounds/round165.txt,11,BONUS,BIOLOGY,Multiple Choice,Which of the following reactions is incorrectly matched to its enzyme? molecule Y) Synthase: condenses two smaller molecules together,W) Kinase: catalyzes the removal of a phosphate group from a molecule | X) Isomerase [eye-SOM -uh-rays] : catalyzes the rearrangement of bonds within a single | Z) Protease [PROH -tee-ays]: breaks down proteins by hydrolyzing bonds between amino acids,W) KINASE: CATALYZES TH E REMOVAL OF A PHOSPHATE GROUP FROM A,biochemistry,0.5393327474594116
rounds/round165.txt,12,TOSSUP,ENERGY,Multiple Choice,Which of the following explanations is used by scientists to justify the observed accelerating expansion of the universe?,W) Dark matter | X) Fast moving neutrinos | Y) Dark energy | Z) Supernovae [soo-per -NOH -vee],Y) DARK ENERGY,astronomy,0.4253332316875458
rounds/round165.txt,12,BONUS,ENERGY,Multiple Choice,"Power is being transmitted at 100,000 volts and the current flow is 20 amperes. What is the power loss in watts over 120 miles if the resistance of the power line is 0.5 ohms per mile?","W) 6,000 | X) 6,667 | Y) 12,000 Z) 24,000","Z) 24 ,000",electromagnetism,0.4150697588920593
rounds/round165.txt,13,TOSSUP,MATH,Short Answer,"Given 𝑔(𝑥)=1−cos(𝑥) 𝑥2 [g of x equals the fraction with numerator 1 minus cosine of x and denominator x squared] , find lim𝑥→0𝑔(𝑥) [the limit as x approaches 0 of g of x] .",,1 /2,trigonometry,0.3254648745059967
rounds/round165.txt,13,BONUS,MATH,Short Answer,"A store has been buying a certain type of calculator at $25 and selling them at $40. A t this price, they have been selling 50 calculators per month. The owner of the store wishes to increase the price of the calculator and estimates that for each $1 incre ase in price, 3 fewer calculators will be sold each month. Determine the price, to the nearest dollar, that maximizes profit.",,$41,calculus,0.35278892517089844
rounds/round165.txt,14,TOSSUP,CHEMISTRY,Multiple Choice,Which of the following is considered a diatomic element?,W) Sodium | X) Sulfur | Y) Iodine | Z) Tungsten,Y) IODINE,atomic_structure,0.5884411931037903
rounds/round165.txt,14,BONUS,CHEMISTRY,Multiple Choice,Which of the following molecules does NOT have D 3h symmetry ?,W) Phosphorus pentachloride | X) Cyclopropane | Y) Boric acid | Z) Bicyclo[2.2.2]octane,Y) BORIC ACID,organic_chemistry,0.4791463017463684
rounds/round165.txt,15,TOSSUP,PHYSICS,Multiple Choice,"A small rubber duck is held underwater at a depth of 10 meters, then released. When the duck reaches a depth of 5 meters , how much has the buoyant force on the duck changed?",W) It has decreased by half | X) It is unchanged | Y) It has doubled | Z) It has quadrupled,X) IT IS UNCHANGED,calculus,0.35694921016693115
rounds/round165.txt,15,BONUS,PHYSICS,Short Answer,"Charged particles in a uniform magnetic field will undergo circular motion with a period of T = 2π m/(qB). The magnetic field of the Earth is roughly 10 -4 tesla, assuming it is uniform. Given the mass of a proton to be 1.6 x 10-27 kilograms and its electric charge to be 1.6 x 10-19 coulombs, providing your answer in scientific notation to one significant figure, what period in seconds would you measure for a proton?",,6 x 10,atomic_structure,0.30623018741607666
